9.999	12435
10	111
10	186
10	619
10	677
10	715
10	1182
10	1444
10	1528
10	1886
10	1933
10	2138
10	2866
10	3290
10	3781
10	3782
10	3829
10	4152
10	4854
10	4941
10	5801
10	5984
10	6395
10	7059
10	7782
10	9202
10	9259
10	9404
10	9980
10	9996
10	10233
10	11825
10	11998
10	12320
10.001	308
10.001	872
10.001	1529
10.001	2810
10.001	2954
10.001	3427
10.001	3494
10.001	3745
10.001	3797
10.001	3995
10.001	4371
10.001	4464
10.001	4609
10.001	4846
10.001	4876
10.001	4980
10.001	5024
10.001	5549
10.001	5715
10.001	5921
10.001	5927
10.001	6770
10.001	7203
10.001	7801
10.001	7911
10.001	8762
10.001	8861
10.001	8873
10.001	9391
10.001	9712
10.001	9856
10.001	10096
10.001	10104
10.001	10545
10.001	10573
10.001	10770
10.001	10808
10.001	10898
10.001	11009
10.001	11162
10.001	11912
10.001	11922
10.002	147
10.002	381
10.002	511
10.002	627
10.002	904
10.002	972
10.002	1000
10.002	1291
10.002	1752
10.002	1761
10.002	1904
10.002	2062
10.002	2227
10.002	2686
10.002	3323
10.002	3832
10.002	3841
10.002	4480
10.002	4620
10.002	4886
10.002	5155
10.002	5216
10.002	5470
10.002	5551
10.002	5585
10.002	5745
10.002	5786
10.002	6226
10.002	6752
10.002	7119
10.002	7627
10.002	9319
10.002	9662
10.002	10568
10.002	10626
10.002	11075
10.002	11263
10.002	11335
10.002	11749
10.002	12076
10.003	55
10.003	64
10.003	879
10.003	1046
10.003	1178
10.003	1180
10.003	1395
10.003	1496
10.003	1542
10.003	1777
10.003	2084
10.003	2187
10.003	2387
10.003	2481
10.003	3152
10.003	3761
10.003	3951
10.003	5189
10.003	5345
10.003	5531
10.003	5537
10.003	5569
10.003	6526
10.003	6615
10.003	6714
10.003	7095
10.003	7151
10.003	8476
10.003	9435
10.003	10114
10.003	10155
10.003	10187
10.003	10303
10.003	10426
10.003	10439
10.003	10497
10.003	10606
10.003	11160
10.003	11354
10.003	11400
10.003	11477
10.003	11846
10.003	11957
10.003	11966
10.003	12004
10.003	12124
10.003	12150
10.003	12368
10.004	88
10.004	1374
10.004	1848
10.004	1893
10.004	1920
10.004	1971
10.004	2016
10.004	2206
10.004	2452
10.004	2579
10.004	2707
10.004	2796
10.004	2917
10.004	2985
10.004	3121
10.004	3219
10.004	3312
10.004	3763
10.004	3784
10.004	4008
10.004	4426
10.004	4748
10.004	4831
10.004	4888
10.004	5250
10.004	5406
10.004	6067
10.004	6601
10.004	6623
10.004	6680
10.004	6776
10.004	6865
10.004	7487
10.004	7784
10.004	7918
10.004	8090
10.004	8156
10.004	9560
10.004	9597
10.004	9713
10.004	10448
10.004	10498
10.004	10612
10.004	10631
10.004	10684
10.004	10737
10.004	11055
10.004	11153
10.004	11322
10.004	11484
10.004	11530
10.004	11584
10.004	11630
10.004	11843
10.004	11865
10.004	11970
10.004	11977
10.004	12080
10.004	12139
10.004	12181
10.004	12250
10.004	12290
10.004	12353
10.005	183
10.005	229
10.005	311
10.005	543
10.005	692
10.005	773
10.005	929
10.005	1257
10.005	1279
10.005	1438
10.005	1810
10.005	1897
10.005	2048
10.005	2170
10.005	2238
10.005	2297
10.005	2318
10.005	2389
10.005	2443
10.005	2656
10.005	2919
10.005	2947
10.005	3058
10.005	3159
10.005	3513
10.005	3590
10.005	3612
10.005	3690
10.005	3748
10.005	3754
10.005	3901
10.005	4013
10.005	4049
10.005	4332
10.005	4420
10.005	4545
10.005	4617
10.005	4734
10.005	4874
10.005	4896
10.005	5032
10.005	5128
10.005	5247
10.005	5752
10.005	5813
10.005	5861
10.005	5934
10.005	5976
10.005	6045
10.005	6133
10.005	6231
10.005	6233
10.005	6246
10.005	6607
10.005	6610
10.005	6660
10.005	6750
10.005	6846
10.005	6864
10.005	6931
10.005	6990
10.005	7216
10.005	7345
10.005	7865
10.005	7869
10.005	7890
10.005	7986
10.005	8019
10.005	8215
10.005	8339
10.005	8415
10.005	8471
10.005	8615
10.005	8884
10.005	8924
10.005	8929
10.005	9312
10.005	9505
10.005	9528
10.005	10909
10.005	11017
10.005	11063
10.005	11282
10.005	11369
10.005	11401
10.005	11463
10.005	11533
10.005	11558
10.005	11731
10.005	11990
10.005	12039
10.005	12073
10.005	12102
10.005	12114
10.005	12125
10.005	12379
10.006	77
10.006	181
10.006	198
10.006	224
10.006	282
10.006	415
10.006	566
10.006	673
10.006	675
10.006	739
10.006	857
10.006	859
10.006	887
10.006	1039
10.006	1141
10.006	1368
10.006	1458
10.006	1560
10.006	1691
10.006	1881
10.006	2004
10.006	2253
10.006	2425
10.006	2528
10.006	2571
10.006	2624
10.006	2848
10.006	2929
10.006	2933
10.006	3042
10.006	3212
10.006	3230
10.006	3336
10.006	3557
10.006	3790
10.006	3811
10.006	3816
10.006	3849
10.006	4074
10.006	4080
10.006	4245
10.006	4413
10.006	4665
10.006	4696
10.006	5069
10.006	5106
10.006	5147
10.006	5225
10.006	5274
10.006	5507
10.006	5661
10.006	5709
10.006	5763
10.006	5880
10.006	6081
10.006	6301
10.006	6333
10.006	6416
10.006	6852
10.006	6904
10.006	7219
10.006	7436
10.006	7440
10.006	7625
10.006	8114
10.006	8531
10.006	8640
10.006	8696
10.006	8833
10.006	8901
10.006	9062
10.006	9074
10.006	9758
10.006	9793
10.006	10053
10.006	10135
10.006	10316
10.006	10320
10.006	10531
10.006	10560
10.006	10671
10.006	10696
10.006	10758
10.006	11070
10.006	11101
10.006	11497
10.006	11667
10.006	11718
10.006	11839
10.006	11840
10.006	11936
10.006	11971
10.006	12033
10.006	12091
10.006	12160
10.006	12176
10.006	12192
10.006	12196
10.006	12246
10.006	12380
10.007	10
10.007	23
10.007	339
10.007	439
10.007	440
10.007	500
10.007	578
10.007	622
10.007	647
10.007	762
10.007	959
10.007	978
10.007	1035
