10.347	10458
10.347	11158
10.347	11890
10.348	351
10.348	402
10.348	726
10.348	1025
10.348	1074
10.348	2216
10.348	4530
10.348	6294
10.348	10511
10.348	10535
10.348	11990
10.349	482
10.349	919
10.349	1509
10.349	2197
10.349	2233
10.349	3255
10.349	4330
10.349	4568
10.349	6452
10.349	6926
10.349	10104
10.35	1980
10.35	3962
10.35	4411
10.35	5356
10.35	7350
10.35	10375
10.35	12228
10.35	12404
10.351	4361
10.351	7670
10.351	8139
10.351	9645
10.351	12009
10.352	513
10.352	941
10.352	4499
10.352	4865
10.352	6372
10.352	6570
10.352	7474
10.353	3199
10.353	3709
10.353	9178
10.354	3919
10.354	8059
10.355	3232
10.355	6363
10.355	7982
10.355	9040
10.356	1981
10.356	8893
10.356	10907
10.358	1154
10.358	6963
10.358	7468
10.358	8449
10.358	10781
10.359	449
10.359	915
10.359	4584
10.359	5944
10.359	7536
10.359	9892
10.359	9974
10.359	11535
10.359	12482
10.36	410
10.36	1515
10.36	1756
10.36	3273
10.36	3571
10.36	4855
10.36	6432
10.36	6859
10.36	7614
10.36	10514
10.36	12415
10.361	712
10.361	1762
10.361	1876
10.361	2682
10.361	7182
10.361	8470
10.361	9218
10.361	10365
10.362	5254
10.362	7188
10.362	9836
10.362	9943
10.362	10837
10.363	2303
10.363	2944
10.363	5452
10.363	8114
10.363	12242
10.364	520
10.364	3433
10.364	5150
10.364	5313
10.364	5552
10.364	6159
10.364	8197
10.364	10201
10.364	10457
10.364	11099
10.365	2597
10.365	4319
10.365	6562
10.365	7689
10.365	8307
10.365	11980
10.366	457
10.366	644
10.366	2350
10.366	2726
10.366	3723
10.366	4363
10.366	5407
10.366	9863
10.366	9872
10.366	11850
10.366	12429
10.367	2235
10.367	5314
10.367	6196
10.367	11140
10.368	220
10.368	2632
10.368	8521
10.368	9574
10.368	10888
10.369	864
10.369	1884
10.369	11086
10.369	11948
10.369	12423
10.37	1794
10.37	8153
10.371	742
10.371	8572
10.371	9868
10.371	11719
10.371	11929
10.372	5167
10.373	1156
10.373	9652
10.373	12375
10.374	6969
10.374	9198
10.375	5928
10.375	6636
10.375	7431
10.375	9258
10.375	10016
10.376	3361
10.376	3833
10.376	6554
10.376	9195
10.376	12145
10.376	12317
10.377	818
10.377	2952
10.377	5839
10.377	11968
10.378	144
10.378	10731
10.379	1348
10.379	2054
10.379	4717
10.379	4843
10.379	7123
10.379	9000
10.379	11299
10.379	11762
10.38	1157
10.38	2045
10.38	5722
10.38	5969
10.38	8021
10.38	8077
10.38	11649
10.38	12370
10.381	3850
10.381	4033
10.381	6666
10.381	9466
10.381	11113
10.381	11738
10.382	1624
10.382	3196
10.382	3717
10.382	3728
10.382	7363
10.382	8773
10.382	9992
10.382	11678
10.383	1486
10.383	1808
10.383	2030
10.383	2039
10.383	2239
10.383	6558
10.383	6877
10.383	8600
10.384	749
10.384	3328
10.384	4640
10.384	5747
10.384	12129
10.385	2042
10.385	3094
10.385	3764
10.385	6493
10.385	6639
10.386	1871
10.386	2446
10.386	12311
10.387	1446
10.387	2715
10.387	11434
10.388	1466
10.388	2132
10.389	5026
10.39	45
10.39	178
10.39	3559
10.39	4739
10.39	10818
10.391	8667
10.391	9570
10.391	11480
10.392	745
10.392	3943
10.392	6902
10.392	7517
10.392	7968
10.392	8826
10.392	10830
10.392	11430
10.393	421
10.393	5510
10.393	5592
10.393	7535
10.393	7893
10.393	10517
10.394	1819
10.394	4774
10.394	11930
10.395	2338
10.395	4501
10.395	5884
10.395	6216
10.395	6861
10.395	8682
10.395	10093
10.396	1791
10.396	4987
10.396	7911
10.397	951
10.397	2680
10.397	6312
10.397	7290
10.398	3154
10.398	6249
10.398	7328
10.398	9242
10.398	10630
10.398	10933
10.398	11399
10.399	2842
10.399	4170
10.399	6114
10.399	10362
10.399	10868
10.399	12116
10.4	1948
10.4	2099
10.4	3989
10.4	8504
10.4	8638
10.4	10974
10.4	12127
10.401	5568
10.401	6769
10.401	10539
10.401	12093
10.402	1288
10.402	3258
10.402	4418
10.402	9627
10.402	10079
10.402	10395
10.403	4587
10.403	6169
10.404	1439
10.404	4915
10.404	6037
10.404	11242
10.405	5384
10.405	6165
10.405	6630
10.406	688
10.406	7761
10.406	7797
10.407	2264
10.407	2441
10.407	4500
10.407	6944
10.407	10982
10.407	12065
10.407	12365
10.408	4735
10.408	5823
10.408	9230
10.408	11274
10.408	11670
10.408	11962
10.409	4523
10.409	6021
10.409	7165
10.409	12060
10.41	954
10.41	1855
10.41	8164
10.411	147
10.411	391
10.411	3093
10.412	2898
10.412	7256
10.412	11222
10.413	3104
10.413	5309
10.413	6270
10.413	6599
10.413	10236
10.413	10334
10.413	10892
10.413	11657
10.414	3300
10.414	4503
10.414	4844
10.414	8118
10.415	1810
10.415	4769
10.416	352
10.416	1489
10.416	2979
10.416	6500
10.416	6653
10.416	6905
10.416	9812
10.416	10641
10.417	2989
10.417	3056
10.417	6729
10.417	6824
10.418	506
10.418	4298
10.418	4852
10.418	9062
10.419	6899
10.419	7007
10.419	9267
10.42	10645
10.42	11218
10.421	10215
10.422	1217
10.422	8194
10.423	7404
10.423	7967
10.423	9995
10.423	11740
10.424	1310
10.424	2051
10.424	4883
10.424	5861
10.424	9027
10.425	5585
10.426	4406
10.426	6931
10.427	1388
10.427	1989
10.427	2158
10.427	4483
10.428	3636
10.429	228
10.43	6274
10.431	2116
10.431	7407
10.432	4452
10.432	7332
10.432	7828
10.432	10883
10.433	97
10.433	5742
10.433	11839
10.434	4715
10.434	4939
10.434	9058
10.435	2292
10.435	3541
10.435	5571
10.435	6699
10.435	9339
10.435	10232
10.437	4362
10.437	5462
10.437	7226
10.438	4110
10.439	5522
10.44	3899
10.441	2255
10.441	9160
10.441	11717
10.442	2903
10.442	7299
10.442	10300
10.442	10860
10.443	3084
10.443	3852
10.443	4348
10.443	4442
10.443	4740
10.443	10601
10.443	10967
10.444	1307
10.445	11473
10.446	715
10.446	11967
10.447	9189
10.448	834
10.448	2175
10.448	6339
10.448	7487
10.449	1784
10.449	2829
10.449	7866
10.449	9117
10.45	600
10.451	173
10.451	10275
10.452	3607
10.452	6290
10.453	1715
10.453	8635
10.453	10171
10.454	3663
10.454	8013
10.455	570
10.455	4152
10.455	4249
10.456	151
10.456	2942
10.456	4106
10.456	6848
10.457	2663
10.457	3891
10.457	5383
10.457	9977
10.458	4074
10.458	8805
10.458	11055
10.459	8236
10.459	9488
10.459	9963
10.46	509
10.461	9485
10.463	3669
10.463	7382
10.463	8528
10.464	9382
10.464	10452
10.464	11699
10.465	1100
10.465	4288
10.465	7865
10.466	2795
10.467	398
10.467	3734
10.467	4094
10.467	5099
10.467	6404
10.467	7207
10.467	8102
10.467	11685
10.468	518
10.468	4270
10.468	8758
10.469	476
10.469	9491
10.47	978
10.47	5895
10.47	11861
10.471	3319
10.471	5737
10.471	6258
10.471	6321
10.472	4304
10.472	7377
10.472	8977
10.473	1030
10.473	3911
10.473	5526
10.473	7410
10.473	9176
10.473	10560
10.473	11619
10.474	806
10.474	5326
10.474	7733
10.474	10370
10.474	10549
10.475	444
10.475	1104
10.475	8681
10.475	11878
10.475	12291
10.476	7906
10.476	9035
10.476	12427
10.477	1839
10.477	4267
10.477	6011
10.477	6176
10.477	9679
10.478	197
10.478	894
10.478	5400
10.479	10918
10.48	1538
10.48	2843
10.48	3059
10.48	7244
10.48	9499
10.48	10464
10.481	4210
10.481	6151
10.481	9509
10.481	9692
10.481	10224
10.481	11695
10.482	100
10.482	419
10.482	684
10.482	860
10.482	8406
10.482	8691
10.482	9684
10.482	9705
10.482	9982
10.483	893
10.483	2009
10.483	2217
10.483	5190
10.483	7860
10.483	8501
10.483	10161
10.484	1743
10.484	1969
10.484	7213
10.484	7787
10.484	9216
10.484	11538
10.485	367
10.485	974
10.485	1151
10.485	5323
10.485	6409
10.485	9633
10.485	10400
10.486	2932
10.486	4060
10.486	5698
10.486	8387
10.486	9370
10.486	10619
10.486	11276
10.487	3323
10.487	3756
10.487	3814
10.487	8142
10.488	1719
10.488	3414
10.488	5565
10.488	9924
10.488	10312
10.488	11975
10.489	870
10.489	1003
10.489	1022
10.489	1320
10.489	4775
10.489	5265
10.49	1938
10.49	2899
10.49	3441
10.49	9480
10.49	9968
10.49	10898
10.491	558
10.491	1306
10.491	2603
10.491	3655
10.491	4420
10.491	9298
10.491	10264
10.491	10793
10.491	12162
10.492	828
10.492	3654
10.492	4780
10.492	5285
10.492	5582
10.492	6088
10.492	8881
10.492	10942
10.492	10991
10.493	1985
10.493	2423
10.493	7136
10.493	7816
10.493	10608
10.493	11343
10.493	11943
10.494	431
10.494	1271
10.494	1428
10.494	2154
10.494	3051
10.495	1448
10.495	2527
10.495	12026
10.496	1682
10.496	3848
10.496	4314
10.496	4627
10.496	8806
10.496	11377
10.496	12255
10.497	1180
10.497	8710
10.498	1144
10.498	2785
10.498	3949
10.498	4326
10.498	8227
10.498	8705
10.498	11029
10.498	11450
10.499	1843
10.499	2339
10.499	3079
10.499	3215
10.499	3274
10.499	3324
10.499	6039
10.499	6351
10.499	6471
10.499	6745
10.499	7015
10.499	7021
10.499	7164
10.499	8700
10.499	8781
10.499	9523
10.5	1192
10.5	3430
10.5	3504
10.5	4124
10.5	4777
10.5	5059
10.5	5916
10.5	6182
10.5	6896
10.5	8928
10.5	9154
10.501	623
10.501	2735
10.501	6288
10.501	6412
10.501	7821
10.501	8270
10.501	8633
10.502	4186
10.502	7952
10.502	8460
10.502	9345
10.502	10864
10.502	11142
10.502	12401
10.503	338
10.503	1832
10.503	3139
10.503	3371
10.503	3498
10.503	3532
10.503	3883
10.503	5862
10.503	6139
10.503	8519
10.503	8825
10.503	9184
10.503	9435
10.503	10963
10.504	4369
10.504	5858
10.504	6067
10.504	8271
10.504	8390
10.504	8551
10.504	10646
10.504	11548
10.504	12058
10.505	427
10.505	2618
10.505	3810
10.505	6070
10.505	6517
10.505	6876
10.505	7237
10.505	8756
10.505	9465
10.505	10515
10.505	11236
10.505	12080
10.506	540
10.506	596
10.506	629
10.506	753
10.506	2739
10.506	4494
10.506	5371
10.506	5799
10.506	5910
10.506	7625
10.506	8520
10.506	9564
10.506	10505
10.506	10618
10.506	10635
10.506	11445
10.506	12178
10.507	823
10.507	2136
10.507	2437
10.507	5495
10.507	5956
10.507	6289
10.507	6711
10.507	7046
10.507	7158
10.507	10332
10.507	12121
10.508	269
10.508	767
10.508	1016
10.508	2345
10.508	2761
10.508	6438
10.508	7254
10.508	8014
10.508	8253
10.508	8530
10.508	8906
10.508	9726
10.509	594
10.509	1068
10.509	1406
10.509	2870
10.509	4446
10.509	7464
10.509	8130
10.509	8514
10.509	8802
10.509	10788
10.509	11109
10.51	862
10.51	1366
10.51	4218
10.51	4297
10.51	5489
10.511	3243
10.511	5455
10.511	7531
10.511	8420
10.511	10927
10.512	1421
10.512	8890
10.512	10718
10.512	12144
10.512	12240
10.513	6560
10.513	9063
10.513	10178
10.514	3509
10.514	5328
10.514	5948
10.514	7319
10.514	8973
10.514	9169
10.514	10023
10.514	11981
10.515	6241
10.516	120
10.516	132
10.516	390
10.516	1026
10.516	1427
10.516	1527
10.516	1790
10.516	1968
10.516	5602
10.516	6946
10.516	6988
10.516	7486
10.516	8068
10.516	8951
10.516	9422
10.516	9715
10.516	10280
10.516	10889
10.516	11130
10.516	11726
10.517	611
10.517	637
10.517	762
10.517	1368
10.517	1440
10.517	1477
10.517	1815
10.517	1954
10.517	2180
10.517	2444
10.517	2620
10.517	3311
10.517	3775
10.517	4541
10.517	6519
10.517	7214
10.517	7627
10.517	8309
10.517	8355
10.517	9626
10.517	9781
10.517	10030
10.517	10929
10.518	18
10.518	46
10.518	500
10.518	1138
10.518	1218
10.518	2118
10.518	3615
10.518	4093
10.518	4455
10.518	4598
10.518	4946
10.518	4981
10.518	5490
10.518	5651
10.518	5704
10.518	6937
10.518	7231
10.518	10270
10.518	10470
10.518	11552
10.518	11766
10.518	11970
10.518	12465
10.519	568
10.519	2675
10.519	3164
10.519	3480
10.519	4068
10.519	4511
10.519	4988
10.519	6284
10.519	6346
10.519	6951
10.519	6999
10.519	7053
10.519	7102
10.519	7268
10.519	7420
10.519	7435
10.519	8009
10.519	8870
10.519	9321
10.519	9324
10.519	10707
10.519	11231
10.519	11517
10.519	11539
10.519	11676
10.519	11821
10.519	12110
10.519	12329
10.52	61
10.52	93
10.52	2508
10.52	2641
10.52	3168
10.52	4081
10.52	5330
10.52	5984
10.52	6464
10.52	7521
10.52	7731
10.52	8922
10.52	10255
10.52	10540
10.52	11797
10.521	1182
10.521	5267
10.521	5512
10.521	5729
10.521	6796
10.521	6966
10.521	8098
10.521	8266
10.521	9363
10.521	9420
10.521	10206
10.521	10369
10.521	10874
10.521	11321
10.521	12279
10.522	910
10.522	1131
10.522	1561
10.522	2923
10.522	4209
10.522	4408
10.522	5624
10.522	6340
10.522	6355
10.522	6401
10.522	7442
10.522	7715
10.522	7863
10.522	8238
10.522	8369
10.522	8485
10.522	9517
10.522	9545
10.522	11119
10.522	11418
10.522	11584
10.522	12258
10.523	445
10.523	535
10.523	773
10.523	3516
10.523	4072
10.523	4437
10.523	5574
10.523	5947
10.523	5955
10.523	6125
10.523	6371
10.523	6668
10.523	8331
10.523	8585
10.523	10357
10.523	10386
10.523	10866
10.523	11282
10.524	448
10.524	533
10.524	2396
10.524	3146
10.524	5298
10.524	5518
10.524	5594
10.524	8106
10.524	10735
10.524	11114
10.524	11703
10.525	76
10.525	335
10.525	698
10.525	1609
10.525	2364
10.525	3298
10.525	4459
10.525	5237
10.525	5437
10.525	5576
10.525	6006
10.525	7022
10.525	7544
10.525	7875
10.525	7880
10.525	7928
10.525	8937
10.525	9191
10.525	10753
10.525	11831
10.526	102
10.526	188
10.526	662
10.526	964
10.526	1333
10.526	1367
10.526	1495
10.526	1620
10.526	2526
10.526	3514
10.526	3772
10.526	5805
10.526	5845
10.526	6268
10.526	7187
10.526	7365
10.526	7717
10.526	8676
10.526	9004
10.526	9293
10.526	9775
10.526	10507
10.526	10832
10.526	11561
10.527	3109
10.527	3913
10.527	4578
10.527	4696
10.527	8087
10.527	8187
10.527	8278
10.527	8314
10.527	8471
10.527	9765
10.528	26
10.528	166
10.528	3277
10.528	3677
10.528	5715
10.528	6187
10.528	7041
10.528	8287
10.528	8664
10.528	9979
10.528	10455
10.528	11759
10.529	496
10.529	2327
10.529	3035
10.529	4967
10.529	5027
10.529	10316
10.53	1425
10.53	2041
10.53	6185
10.53	10183
10.53	10358
10.53	10771
10.53	11307
10.53	11311
10.53	11361
10.53	11829
10.531	2394
10.531	2534
10.531	2788
10.531	11124
10.532	180
10.532	2031
10.532	2110
10.532	3178
10.532	3933
10.532	4557
10.532	5508
10.532	5617
10.532	5911
10.532	6235
10.532	6408
10.532	8593
10.532	9013
10.532	10019
10.532	10776
10.532	11238
10.532	11557
10.533	1906
10.533	1979
10.533	2400
10.533	2851
10.533	3010
10.533	3513
10.533	3593
10.533	4012
10.533	4160
10.533	4456
10.533	5200
10.533	5201
10.533	5206
10.533	5227
10.533	5389
10.533	5643
10.533	6291
10.533	6361
10.533	6378
10.533	6392
10.533	6437
10.533	6647
10.533	6991
10.533	7366
10.533	7389
10.533	7397
10.533	7737
10.533	8516
10.533	8531
